type	algorithm	optimization	text	data	bss	enc(0,0)	dec(0,0)	enc(0,8)	dec(0,8)	enc(0,16)	dec(0,16)	enc(0,24)	dec(0,24)	enc(0,32)	dec(0,32)	enc(8,0)	dec(8,0)	enc(8,8)	dec(8,8)	enc(8,16)	dec(8,16)	enc(8,24)	dec(8,24)	enc(8,32)	dec(8,32)	enc(16,0)	dec(16,0)	enc(16,8)	dec(16,8)	enc(16,16)	dec(16,16)	enc(16,24)	dec(16,24)	enc(16,32)	dec(16,32)	enc(24,0)	dec(24,0)	enc(24,8)	dec(24,8)	enc(24,16)	dec(24,16)	enc(24,24)	dec(24,24)	enc(24,32)	dec(24,32)	enc(32,0)	dec(32,0)	enc(32,8)	dec(32,8)	enc(32,16)	dec(32,16)	enc(32,24)	dec(32,24)	enc(32,32)	dec(32,32)
AEAD	LWC_ALGO_AEAD_ORANGE_ORANGEZESTV1	O2	3880	128	1612	769898	769985	1545188	1545310	1543298	1543399	1541409	1541432	1540689	1540722	1549192	1549227	2321398	2321493	2322549	2322569	2321233	2321290	2316940	2317000	1545221	1545262	2321795	2321805	2322539	2322547	2322079	2322085	2319542	2319583	1548443	1548462	2320603	2320644	2321404	2321379	2324018	2324013	2317187	2317222	1547064	1547151	2319074	2319096	2319640	2319681	2319764	2319787	2314263	2314329	
AEAD	LWC_ALGO_AEAD_ORANGE_ORANGEZESTV1	O3	6416	128	1612	447991	447872	893744	893716	895311	895204	899090	898981	895266	895222	897567	897424	1346510	1346420	1344305	1344242	1347792	1347708	1349169	1349013	901532	901482	1346500	1346373	1345817	1345741	1348158	1348051	1346102	1346007	899582	899465	1348912	1348800	1347339	1347233	1346908	1346816	1349005	1348896	897936	897887	1346765	1346658	1345772	1345712	1347091	1347005	1350535	1350422	
AEAD	LWC_ALGO_AEAD_ORANGE_ORANGEZESTV1	Os	3468	128	1612	694450	694548	1393214	1393202	1393106	1393137	1393048	1393102	1391331	1391349	1397265	1397297	2095381	2095455	2095813	2095877	2095708	2095761	2093562	2093600	1396918	1396971	2095761	2095811	2096127	2096184	2096210	2096201	2094207	2094338	1397803	1397885	2095835	2095899	2096222	2096288	2096755	2096807	2094210	2094260	1396136	1396213	2094046	2094118	2094383	2094460	2094479	2094550	2092146	2092238	
AEAD	LWC_ALGO_AEAD_ORANGE_ORANGEZESTV1	Ofast	6416	128	1612	447989	447876	893830	893709	895307	895177	899141	899026	895339	895162	897506	897402	1346527	1346438	1344323	1344237	1347797	1347706	1349122	1349022	901598	901504	1346462	1346377	1345846	1345756	1348100	1347991	1346075	1345995	899642	899522	1348888	1348796	1347416	1347297	1346896	1346818	1349016	1348977	897914	897781	1346739	1346664	1345858	1345686	1347018	1346920	1350527	1350460	
AEAD	LWC_ALGO_AEAD_ORIBATIDA_ORIBATIDA192V12	O0	9460	112	1612	2008279	2007454	4015859	4015546	5016538	5016155	5015795	5015542	6014855	6014547	4014591	4027145	6022430	6035196	7022817	7035445	7022130	7034721	8021321	8033751	6022438	6032372	8030523	8040270	9030725	9040419	9030136	9039743	10029246	10038990	6022142	6042468	8030144	8050254	9030402	9050750	9029691	9050015	10028849	10049028	8029607	8043857	10037667	10051878	11037735	11052117	11037167	11051407	12036319	12050450	
AEAD	LWC_ALGO_AEAD_ORIBATIDA_ORIBATIDA192V12	O1	5740	112	1612	955701	954901	1908644	1908295	2381015	2380711	2380950	2380838	2853004	2852789	1909795	1910026	2862795	2863098	3335311	3335447	3335342	3335588	3807595	3807700	2864422	2864544	3817681	3817732	4290204	4290272	4290188	4290279	4762039	4762196	2864830	2864472	3818112	3817743	4290527	4290145	4290558	4290262	4762411	4762067	3818851	3818310	4771935	4771320	5244497	5243988	5244609	5243967	5716659	5715926	
AEAD	LWC_ALGO_AEAD_ORIBATIDA_ORIBATIDA192V12	O2	5708	112	1612	913007	912258	1823230	1822912	2274442	2274127	2274363	2274196	2725156	2724884	1824161	1824603	2734724	2735165	3185792	3186326	3185865	3186412	3636727	3637080	2735931	2736009	3646479	3646596	4097669	4097782	4097745	4097860	4548394	4548490	2736275	2735924	3646838	3646475	4098016	4097696	4098136	4097742	4548734	4548481	3647286	3646827	4557900	4557332	5008963	5008585	5009050	5008605	5459898	5459310	
AEAD	LWC_ALGO_AEAD_ORIBATIDA_ORIBATIDA192V12	O3	7224	112	1612	798253	797566	1593808	1593630	1987450	1987216	1987374	1987256	2380668	2380436	1594960	1595412	2390818	2391262	2784414	2784897	2784365	2784871	3177754	3178114	2392055	2392143	3187908	3188033	3581517	3581686	3581530	3581612	3974634	3974842	2392241	2392154	3188160	3188033	3581826	3581718	3581781	3581648	3974856	3974797	3188682	3188318	3984643	3984268	4378197	4377883	4378092	4377897	4771512	4771074	
AEAD	LWC_ALGO_AEAD_ORIBATIDA_ORIBATIDA192V12	Os	5164	112	1612	869939	869318	1736526	1736357	2166090	2165842	2166037	2165901	2595034	2594749	1737558	1738027	2604601	2605021	3034056	3034544	3034115	3034607	3463158	3463480	2605926	2606574	3472976	3473780	3902533	3903143	3902579	3903140	4331454	4332204	2606302	2606415	3473287	3473383	3902876	3902958	3902924	3903059	4331832	4332031	3474148	3474310	4341103	4341264	4770434	4770680	4770454	4770664	5199686	5199753	
AEAD	LWC_ALGO_AEAD_ORIBATIDA_ORIBATIDA192V12	Ofast	7224	112	1612	798259	797588	1593873	1593640	1987422	1987216	1987287	1987206	2380695	2380380	1594888	1595390	2390849	2391333	2784376	2784896	2784381	2784874	3177827	3178136	2392050	2392084	3187957	3188090	3581590	3581685	3581563	3581630	3974725	3974835	2392297	2392176	3188184	3188043	3581742	3581712	3581756	3581661	3974876	3974874	3188701	3188323	3984730	3984289	4378154	4377915	4378175	4377892	4771504	4771083	
AEAD	LWC_ALGO_AEAD_ORIBATIDA_ORIBATIDA256V12	O0	10152	112	1612	3737058	3736392	7469944	7469759	7469708	7469680	9330488	9330290	9330303	9330199	7405793	7538966	11204695	11141349	11270260	11141148	13130808	13067151	13065168	13067186	7471808	7473753	11205127	11207272	11205027	11207174	13065651	13067581	13065482	13067443	11206458	11208414	14939965	14941708	14939744	14941556	16800501	16802217	16800320	16802096	11206963	11208671	14940315	14942007	14940237	14941900	16800810	16802449	16800669	16802360	
AEAD	LWC_ALGO_AEAD_ORIBATIDA_ORIBATIDA256V12	O1	5360	112	1612	1684568	1683917	3366111	3365888	3366133	3366015	4200546	4200240	4200404	4200268	3367295	3367575	5049254	5049544	5049296	5049502	5883334	5883595	5883314	5883617	3367576	3367406	5049511	5049415	5049561	5049431	5883536	5883490	5883628	5883491	5050488	5050425	6732400	6732101	6732414	6732171	7566692	7566413	7566651	7566441	5050825	5050282	6732625	6731965	6732633	6732073	7566909	7566307	7566914	7566301	
AEAD	LWC_ALGO_AEAD_ORIBATIDA_ORIBATIDA256V12	O2	5468	112	1612	1619457	1618829	3235890	3235751	3235765	3235690	4037585	4037284	4037400	4037389	3236775	3237641	4853677	4854440	4853678	4854575	5655205	5656126	5655259	5656121	3237122	3237476	4853961	4854287	4854094	4854366	5655635	5655934	5655674	5655984	4854983	4855665	6471535	6472249	6471502	6472311	7273259	7273889	7273180	7273827	4855332	4855432	6471920	6472030	6471984	6472095	7273505	7273726	7273445	7273774	
AEAD	LWC_ALGO_AEAD_ORIBATIDA_ORIBATIDA256V12	O3	8056	112	1612	1483309	1482647	2963980	2963771	2963613	2963543	3697304	3697112	3697201	3696986	2965070	2965425	4445952	4446290	4445753	4446103	5179490	5179863	5179399	5179725	2965196	2965447	4446072	4446319	4445907	4446112	5179617	5179880	5179525	5179746	4447054	4447021	5928066	5928098	5927852	5927967	6661525	6661403	6661280	6661303	4447272	4447105	5928364	5928161	5928132	5927924	6661672	6661525	6661510	6661351	
AEAD	LWC_ALGO_AEAD_ORIBATIDA_ORIBATIDA256V12	Os	5192	112	1612	1606785	1606197	3210283	3210115	3210176	3210106	4005815	4005583	4005662	4005645	3145762	3277541	4815397	4815897	4815434	4815940	5610702	5611071	5610657	5611158	3211765	3211774	4815651	4815772	4815712	4815775	5610941	5611017	5610946	5611066	4816633	4817022	6420657	6421009	6420605	6420983	7216120	7216378	7216092	7216409	4816897	4816879	6420814	6420773	6420837	6420789	7216298	7216225	7216320	7216284	
AEAD	LWC_ALGO_AEAD_ORIBATIDA_ORIBATIDA256V12	Ofast	8056	112	1612	1483332	1482633	2963921	2963752	2963588	2963499	3697334	3697153	3697127	3697004	2965064	2965418	4445864	4446269	4445727	4446107	5179472	5179740	5179351	5179759	2965176	2965469	4446057	4446311	4445861	4446106	5179613	5179806	5179490	5179772	4447009	4447013	5928052	5928127	5927953	5927939	6661511	6661492	6661268	6661346	4447208	4447081	5928310	5928150	5928133	5927911	6661595	6661434	6661578	6661427	
AEAD	LWC_ALGO_AEAD_PHOTON_BEETLE_PHOTONBEETLEAEAD128RATE128V1	O0	6860	128	1616	2070996	2071515	4139854	4140408	4141311	4141803	6209560	6209998	6204869	6205347	4140443	4141457	6209021	6209779	6217250	6218098	8280663	8281548	8274726	8275488	4140552	4141622	6208648	6209614	6216402	6217320	8281679	8282534	8273320	8274290	6208947	6210019	8275856	8276957	8286206	8287215	10344199	10345287	10342065	10343115	6204408	6205610	8273776	8274895	8287791	8288993	10351321	10352424	10343780	10344922	
AEAD	LWC_ALGO_AEAD_PHOTON_BEETLE_PHOTONBEETLEAEAD128RATE128V1	O1	5320	128	1616	722597	723004	1444428	1444868	1444496	1444874	2166130	2166649	2166749	2167267	1444864	1445757	2166731	2167406	2166012	2166788	2888235	2888992	2888925	2889702	1445176	1446154	2166954	2167904	2166279	2167252	2888348	2889337	2889313	2890226	2167236	2168182	2889276	2890232	2888388	2889235	3611105	3612059	3611418	3612372	2167966	2168959	2889736	2890769	2888408	2889515	3610583	3611739	3611515	3612555	
AEAD	LWC_ALGO_AEAD_PHOTON_BEETLE_PHOTONBEETLEAEAD128RATE128V1	O2	5296	128	1616	794954	795424	1589217	1589603	1589231	1589595	2383377	2383767	2383971	2384384	1589690	1590643	2383889	2384613	2383169	2383961	3177819	3178549	3178568	3179260	1589860	1590857	2384202	2385063	2383520	2384371	3178022	3178880	3178931	3179838	2384476	2385400	3178854	3179771	3177890	3178908	3973114	3974078	3973406	3974364	2385225	2386193	3179277	3180432	3178062	3179007	3972640	3973695	3973575	3974647	
AEAD	LWC_ALGO_AEAD_PHOTON_BEETLE_PHOTONBEETLEAEAD128RATE128V1	O3	6688	128	1616	408362	408768	816075	816464	816059	816457	1223600	1223953	1224212	1224628	816425	817373	1224051	1224880	1223358	1224168	1631418	1632201	1632167	1632927	816632	817624	1224360	1225229	1223706	1224596	1631576	1632417	1632512	1633374	1224563	1225462	1632404	1633340	1631502	1632452	2040316	2041181	2040594	2041516	1225171	1226265	1632819	1633848	1631558	1632612	2039798	2040854	2040677	2041750	
AEAD	LWC_ALGO_AEAD_PHOTON_BEETLE_PHOTONBEETLEAEAD128RATE128V1	Os	5152	128	1616	726106	726475	1451566	1451945	1451568	1451963	2176811	2177235	2177517	2177835	1451942	1452970	2177348	2178145	2176689	2177443	2902484	2903201	2903242	2903943	1452297	1453277	2177725	2178640	2177105	2177959	2902706	2903553	2903685	2904521	2178016	2178956	2903555	2904512	2902717	2903636	3628976	3629974	3629435	3630325	2178774	2179803	2904187	2905135	2902821	2903861	3628620	3629645	3629507	3630601	
AEAD	LWC_ALGO_AEAD_PHOTON_BEETLE_PHOTONBEETLEAEAD128RATE128V1	Ofast	6688	128	1616	408368	408835	816084	816469	816047	816418	1223580	1224039	1224183	1224636	816416	817386	1224130	1224873	1223437	1224162	1631446	1632161	1632142	1632938	816605	817610	1224378	1225181	1223708	1224519	1631578	1632463	1632532	1633398	1224582	1225441	1632410	1633413	1631476	1632487	2040225	2041229	2040564	2041590	1225251	1226269	1632813	1633852	1631581	1632593	2039828	2040795	2040693	2041665	
AEAD	LWC_ALGO_AEAD_PHOTON_BEETLE_PHOTONBEETLEAEAD128RATE32V1	O1	5304	128	1616	722666	723067	2165947	2166429	3608898	3609353	5052555	5052941	6496890	6497338	2166242	2167187	3609391	3610064	5052595	5053414	6496627	6497420	7941012	7941740	3609528	3610559	5053640	5054490	6497156	6498048	7940925	7941828	9384559	9385504	5053830	5054799	6497797	6498758	7941277	7942281	9384729	9385678	10828817	10829842	6498475	6499525	7941253	7942302	9385154	9386213	10829200	10830212	12272408	12273498	
AEAD	LWC_ALGO_AEAD_PHOTON_BEETLE_PHOTONBEETLEAEAD128RATE32V1	O2	5288	128	1616	795039	795441	2383247	2383595	3970906	3971300	5559341	5559699	7148669	7149119	2383364	2384340	3971354	3972121	5559449	5560229	7148508	7149238	8737564	8738284	3971485	3972462	5560356	5561255	7148912	7149852	8737586	8738472	10325904	10326881	5560595	5561484	7149539	7150568	8737821	8738773	10326081	10326982	11915059	11915983	7150193	7151311	8737778	8738778	10326540	10327535	11915389	11916363	13503532	13504775	
AEAD	LWC_ALGO_AEAD_PHOTON_BEETLE_PHOTONBEETLEAEAD128RATE32V1	O3	6368	128	1616	408432	408771	1223390	1223782	2038253	2038575	2853498	2853887	3669424	3669836	1223610	1224588	2038629	2039400	2853554	2854330	3669312	3670288	4485360	4486191	2038787	2039783	2854525	2855392	3669701	3670820	4485395	4486268	5300711	5301548	2854659	2855618	3670516	3671484	4485647	4486605	5300827	5301801	6116771	6117790	3671162	3672266	4485571	4486623	5301227	5302215	6117110	6118150	6932006	6933075	
AEAD	LWC_ALGO_AEAD_PHOTON_BEETLE_PHOTONBEETLEAEAD128RATE32V1	Os	5144	128	1616	726092	726491	2176585	2176968	3626572	3626990	5077191	5077623	6528736	6529144	2176806	2177845	3627039	3627850	5077423	5078187	6528541	6529245	7979877	7980565	3627213	3628245	5078386	5079383	6529027	6529843	7979889	7980751	9430578	9431504	5078587	5079546	6529718	6530597	7980254	7981215	9430720	9431611	10882205	10883233	6530286	6531440	7980184	7981139	9431130	9432195	10882452	10883563	12332847	12333892	
AEAD	LWC_ALGO_AEAD_PHOTON_BEETLE_PHOTONBEETLEAEAD128RATE32V1	Ofast	6368	128	1616	408361	408832	1223382	1223856	2038181	2038583	2853447	2853830	3669528	3669902	1223607	1224648	2038609	2039456	2853554	2854327	3669213	3669982	4485447	4486175	2038787	2039842	2854567	2855456	3669715	3670759	4485325	4486249	5300725	5301639	2854689	2855699	3670549	3671548	4485632	4486587	5300786	5301761	6116862	6117810	3671238	3672322	4485581	4486692	5301167	5302197	6117021	6118121	6931996	6933147	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK128AEADV1	O0	4132	112	1612	406502	406497	508195	508256	508581	508702	610566	610620	611712	611765	508351	508387	610267	610371	610720	610815	712478	712515	713638	713660	509207	509342	611190	611256	611639	611713	713390	713397	714535	714554	611341	611455	713114	713220	713565	713606	815478	815580	816605	816733	612967	613054	714738	714742	715115	715262	817096	817174	818251	818320	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK128AEADV1	O1	2160	112	1612	124448	124421	155617	155724	155667	155641	186638	186739	186915	186951	155801	155819	186763	186908	186810	186892	218046	218064	218202	218343	155896	155920	186911	186882	186844	186929	218141	218151	218361	218328	186979	187110	218279	218327	218262	218260	249296	249292	249445	249582	187293	187369	218600	218543	218583	218582	249542	249617	249827	249823	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK128AEADV1	O2	2132	112	1612	125641	125679	157157	157194	157131	157165	188444	188419	188597	188705	157283	157356	188596	188672	188563	188635	220081	220160	220309	220379	157359	157348	188608	188725	188647	188629	220101	220216	220387	220438	188803	188873	220302	220396	220286	220372	251602	251685	251823	251910	189110	189166	220635	220683	220597	220661	251912	251918	252072	252198	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK128AEADV1	O3	2928	112	1612	125174	125216	156518	156552	156321	156355	187456	187482	187422	187399	156573	156707	187770	187775	187508	187642	218913	218905	218863	218947	156425	156455	187550	187534	187288	187405	218688	218671	218641	218704	187611	187749	219017	219018	218746	218889	249877	250017	249921	249930	187591	187646	218860	218987	218738	218724	249858	249850	249766	249884	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK128AEADV1	Os	2036	112	1612	124767	124804	156053	156089	156042	156081	187050	187155	187355	187325	156180	156254	187254	187336	187242	187321	218461	218589	218762	218776	156252	156279	187328	187348	187301	187280	218538	218631	218842	218874	187461	187528	218674	218811	218730	218737	249809	249808	249982	250114	187781	187801	219068	219086	218990	219080	250134	250086	250380	250325	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK128AEADV1	Ofast	2928	112	1612	125165	125215	156513	156486	156257	156356	187449	187420	187425	187452	156640	156705	187769	187839	187569	187640	218907	218911	218816	218954	156420	156399	187486	187599	187358	187400	218687	218734	218598	218714	187675	187678	219013	219089	218807	218877	249943	249955	249919	249925	187522	187650	218934	218918	218739	218788	249803	249928	249835	249888	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK96AEADV1	O0	4136	112	1612	330834	330824	413495	413609	496622	496676	497742	497730	580412	580453	413727	413656	496451	496382	579506	579443	580618	580560	663510	663512	497222	497169	579951	579881	663222	663167	664284	664201	746999	747021	498665	498719	581449	581526	664718	664806	665789	665775	748515	748597	581545	581485	664503	664517	747612	747553	748674	748638	831401	831339	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK96AEADV1	O1	2140	112	1612	101338	101434	126674	126704	152063	152097	152310	152344	177638	177738	126782	126707	152252	152176	177508	177498	177756	177681	203297	203213	152377	152259	177640	177600	203038	203051	203350	203283	228680	228637	152657	152814	177992	178081	203448	203472	203642	203786	228971	229055	178110	178080	203639	203618	228886	228876	229080	229050	254414	254392	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK96AEADV1	O2	2176	112	1612	102463	102556	128051	128092	153726	153822	154037	154076	179574	179606	128181	128090	153919	153893	179451	179357	179762	179677	205515	205393	154051	153903	179584	179506	205320	205240	205576	205481	231168	231018	154396	154390	179927	179983	205663	205722	205909	205970	231510	231503	180121	180048	205858	205721	231321	231256	231568	231501	257235	257102	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK96AEADV1	O3	2892	112	1612	102102	102200	127574	127610	153001	153094	153061	153159	178536	178574	127716	127608	153395	153223	178676	178508	178669	178570	204361	204253	153238	153081	178648	178559	204134	204045	204202	204109	229615	229523	153211	153335	178690	178743	204181	204162	204176	204306	229653	229774	178831	178741	204510	204357	229728	229646	229853	229709	255261	255187	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK96AEADV1	Os	2004	112	1612	101515	101615	126869	126836	152298	152329	152562	152662	177920	177950	126992	126908	152485	152463	177779	177684	178044	177957	203603	203454	152540	152564	177899	177856	203387	203349	203654	203614	228942	228902	152957	153019	178315	178440	203739	203853	204008	204127	229296	229419	178424	178378	203867	203940	229157	229220	229428	229425	254706	254763	
AEAD	LWC_ALGO_AEAD_PYJAMASK_PYJAMASK96AEADV1	Ofast	2892	112	1612	102167	102199	127580	127610	153063	153099	153129	153162	178536	178574	127709	127611	153395	153229	178609	178507	178674	178571	204354	204254	153170	153150	178650	178559	204144	203980	204136	204110	229618	229585	153220	153335	178691	178744	204168	204238	204249	204297	229717	229780	178828	178746	204508	204429	229725	229643	229790	229711	255259	255187	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM1V12	O0	13484	184	1612	1499452	1500227	1501187	1501989	1501307	1502111	1501404	1502209	1501269	1502057	2250224	2251201	2251929	2253035	2252154	2253106	2253670	2254695	2253532	2254572	2250466	2251536	2252145	2253335	2252361	2253455	2253897	2255019	2253721	2254901	3002780	3004085	3004498	3005836	3004645	3005981	3752888	3754129	3752757	3754014	3002647	3004148	3004487	3005822	3004544	3006037	3752816	3754186	3752625	3754074	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM1V12	O1	4956	184	1612	364112	364363	364761	364940	364761	364938	364746	364948	364744	364937	546669	546875	547181	547396	547190	547406	547741	547960	547724	547946	546636	546873	547226	547456	547288	547541	547787	548013	547836	548060	729827	730170	730476	730757	730489	730676	911866	912158	911861	912121	729855	730220	730501	730800	730498	730815	911885	912165	911875	912167	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM1V12	O2	5008	184	1612	368640	368864	369218	369447	369218	369450	369230	369461	369203	369432	553337	553525	553893	554149	553847	554149	554464	554700	554449	554634	553292	553623	553844	554184	553904	554194	554486	554676	554407	554745	738782	739073	739398	739687	739334	739630	923200	923450	923152	923484	738783	739094	739417	739730	739350	739664	923220	923525	923191	923500	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM1V12	O3	11052	184	1612	222605	222677	223011	223110	223021	223111	222831	223150	222804	223138	334201	334494	334588	334888	334595	334908	334989	335299	334974	335273	334079	334494	334487	334893	334498	334901	334906	335298	334887	335284	446075	446672	446481	447073	446478	447083	557333	557939	557319	557908	445961	446651	446373	447078	446385	447008	557149	557924	557201	557903	
AEAD	LWC_ALGO_AEAD_ROMULUS_ROMULUSM1V12	Os	4276	184	1612	399265	399341	400004	400081	399968	400050	399923	400025	399877	399976	599144	599250	599958	600008	599932	599972	600655	600714	600622	600641	599071	599190	599883	599948	599846	599898	600574	600658	600482	600594	800041	800189	800765	801014	800742	800907	999693	999908	999651	999868	799948	800109	800690	800854	800654	800827	999661	999852	999626	999787	
